"id","name","quality","level","required_level","item_class","item_subclass","inventory_type","preview_item"
"8190","Hanzo Sword","RARE","55","50","Weapon","Sword","WEAPON",""
"8223","Blade of the Basilisk","RARE","37","32","Weapon","Sword","WEAPON",""
"8225","Tainted Pierce","RARE","36","31","Weapon","Sword","WEAPON",""
"8226","The Butcher","RARE","31","26","Weapon","Sword","WEAPON",""
"8345","Wolfshead Helm","RARE","45","40","Armor","Leather","HEAD",""
"8346","Gauntlets of the Sea","RARE","46","41","Armor","Leather","HAND",""
"8347","Dragonscale Gauntlets","RARE","45","40","Armor","Mail","HAND",""
"8348","Helm of Fire","RARE","50","45","Armor","Leather","HEAD",""
"8349","Feathered Breastplate","RARE","50","45","Armor","Leather","CHEST",""
"8367","Dragonscale Breastplate","RARE","51","46","Armor","Mail","CHEST",""
"8708","Hammer of Expertise","EPIC","50","40","Weapon","Mace","WEAPON",""
"9359","Wirt's Third Leg","RARE","45","40","Weapon","Mace","WEAPON",""
"9372","Sul'thraze the Lasher","EPIC","55","50","Weapon","Sword","TWOHWEAPON",""
"9375","Expert Goldminer's Helmet","RARE","38","33","Armor","Leather","HEAD",""
"9378","Shovelphlange's Mining Axe","RARE","38","33","Weapon","Axe","WEAPON",""
"9379","Sang'thraze the Deflector","RARE","49","44","Weapon","Sword","WEAPON",""
"9381","Earthen Rod","RARE","38","33","Weapon","Wand","RANGEDRIGHT",""
"9383","Obsidian Cleaver","RARE","40","35","Weapon","Axe","TWOHWEAPON",""
"9384","Stonevault Shiv","RARE","36","31","Weapon","Dagger","WEAPON",""
"9385","Archaic Defender","RARE","36","31","Weapon","Sword","TWOHWEAPON",""
"9386","Excavator's Brand","RARE","36","31","Weapon","Mace","WEAPON",""
"9387","Revelosh's Boots","RARE","41","40","Armor","Plate","FEET",""
"9388","Revelosh's Armguards","RARE","40","35","Armor","Mail","WRIST",""
"9389","Revelosh's Spaulders","RARE","41","36","Armor","Leather","SHOULDER",""
"9390","Revelosh's Gloves","RARE","40","35","Armor","Cloth","HAND",""
"9391","The Shoveler","RARE","37","32","Weapon","Mace","TWOHWEAPON",""
"9392","Annealed Blade","RARE","40","35","Weapon","Sword","WEAPON",""
"9393","Beacon of Hope","RARE","38","33","Armor","Miscellaneous","HOLDABLE",""
"9394","Horned Viking Helmet","RARE","42","40","Armor","Plate","HEAD",""
"9395","Gloves of Old","RARE","34","29","Armor","Cloth","HAND",""
"9396","Legguards of the Vault","RARE","39","34","Armor","Mail","LEGS",""
"9397","Energy Cloak","RARE","39","34","Armor","Cloth","CLOAK",""
"9398","Worn Running Boots","RARE","40","35","Armor","Leather","FEET",""
"9400","Baelog's Shortbow","RARE","41","36","Weapon","Bow","RANGED",""
"9401","Nordic Longshank","RARE","43","38","Weapon","Sword","WEAPON",""
"9402","Earthborn Kilt","RARE","60","55","Armor","Leather","LEGS",""
"9403","Battered Viking Shield","RARE","40","35","Armor","Shield","SHIELD",""
"9404","Olaf's All Purpose Shield","RARE","42","37","Armor","Shield","SHIELD",""
"9405","Girdle of Golem Strength","RARE","33","28","Armor","Mail","WAIST",""
"9406","Spirewind Fetter","RARE","35","30","Armor","Leather","CHEST",""
"9407","Stoneweaver Leggings","RARE","40","35","Armor","Cloth","LEGS",""
"9408","Ironshod Bludgeon","RARE","42","37","Weapon","Staff","TWOHWEAPON",""
"9409","Ironaya's Bracers","RARE","42","37","Armor","Mail","WRIST",""
"9410","Cragfists","RARE","45","40","Armor","Plate","HAND",""
"9411","Rockshard Pauldrons","RARE","45","40","Armor","Mail","SHOULDER",""
"9412","Galgann's Fireblaster","RARE","47","40","Weapon","Gun","RANGEDRIGHT",""
"9413","The Rockpounder","RARE","49","40","Weapon","Mace","TWOHWEAPON",""
"9414","Oilskin Leggings","RARE","46","40","Armor","Leather","LEGS",""
"9415","Grimlok's Tribal Vestments","RARE","47","40","Armor","Cloth","CHEST",""
"9416","Grimlok's Charge","RARE","47","40","Weapon","Polearm","TWOHWEAPON",""
"9418","Stoneslayer","RARE","49","40","Weapon","Sword","TWOHWEAPON",""
"9419","Galgann's Firehammer","RARE","46","40","Weapon","Mace","WEAPON",""
"9420","Adventurer's Pith Helmet","RARE","37","32","Armor","Leather","HEAD",""
"9422","Shadowforge Bushmaster","RARE","43","38","Weapon","Gun","RANGEDRIGHT",""
"9423","The Jackhammer","RARE","45","40","Weapon","Mace","TWOHWEAPON",""
"9424","Ginn-su Sword","RARE","41","36","Weapon","Sword","WEAPON",""
"9425","Pendulum of Doom","RARE","44","39","Weapon","Axe","TWOHWEAPON",""
"9426","Monolithic Bow","RARE","41","36","Weapon","Bow","RANGED",""
"9427","Stonevault Bonebreaker","RARE","42","37","Weapon","Mace","WEAPON",""
"9428","Unearthed Bands","RARE","35","30","Armor","Leather","WRIST",""
"9429","Miner's Hat of the Deep","RARE","44","39","Armor","Cloth","HEAD",""
"9430","Spaulders of a Lost Age","RARE","45","40","Armor","Mail","SHOULDER",""
"9431","Papal Fez","RARE","43","38","Armor","Cloth","HEAD",""
"9432","Skullplate Bracers","RARE","42","40","Armor","Plate","WRIST",""
"9433","Forgotten Wraps","RARE","46","41","Armor","Cloth","WRIST",""
"9434","Elemental Raiment","RARE","41","36","Armor","Cloth","CHEST",""
"9435","Reticulated Bone Gauntlets","RARE","36","31","Armor","Mail","HAND",""
"9445","Grubbis Paws","RARE","34","29","Armor","Mail","HAND",""
"9446","Electrocutioner Leg","RARE","34","28","Weapon","Sword","WEAPON",""
"9447","Electrocutioner Lagnut","RARE","34","28","Armor","Miscellaneous","FINGER",""
"9448","Spidertank Oilrag","RARE","33","28","Armor","Cloth","WRIST",""
"9449","Manual Crowd Pummeler","RARE","34","28","Weapon","Mace","TWOHWEAPON",""
"9450","Gnomebot Operating Boots","RARE","33","28","Armor","Leather","FEET",""
"9452","Hydrocane","RARE","32","27","Weapon","Staff","TWOHWEAPON",""
"9453","Toxic Revenger","RARE","32","27","Weapon","Dagger","WEAPON",""
"9454","Acidic Walkers","RARE","32","27","Armor","Cloth","FEET",""
"9455","Emissary Cuffs","RARE","33","28","Armor","Leather","WRIST",""
"9456","Glass Shooter","RARE","35","30","Weapon","Gun","RANGEDRIGHT",""
"9457","Royal Diplomatic Scepter","RARE","35","30","Weapon","Mace","WEAPON",""
"9458","Thermaplugg's Central Core","RARE","37","28","Armor","Shield","SHIELD",""
"9459","Thermaplugg's Left Arm","RARE","37","28","Weapon","Axe","TWOHWEAPON",""
"9461","Charged Gear","RARE","37","28","Armor","Miscellaneous","FINGER",""
"9465","Digmaster 5000","RARE","45","40","Weapon","Axe","WEAPON",""
"9467","Gahz'rilla Fang","RARE","47","42","Weapon","Dagger","WEAPON",""
"9469","Gahz'rilla Scale Armor","RARE","48","43","Armor","Mail","CHEST",""
"9470","Bad Mojo Mask","RARE","49","44","Armor","Cloth","HEAD",""
"9473","Jinxed Hoodoo Skin","RARE","49","44","Armor","Leather","CHEST",""
"9474","Jinxed Hoodoo Kilt","RARE","49","44","Armor","Leather","LEGS",""
"9475","Diabolic Skiver","RARE","49","44","Weapon","Polearm","TWOHWEAPON",""
"9476","Big Bad Pauldrons","RARE","50","45","Armor","Plate","SHOULDER",""
"9477","The Chief's Enforcer","RARE","50","45","Weapon","Staff","TWOHWEAPON",""
"9478","Ripsaw","RARE","50","45","Weapon","Axe","WEAPON",""
"9479","Embrace of the Lycan","RARE","50","45","Armor","Leather","HEAD",""
"9480","Eyegouger","RARE","48","43","Weapon","Polearm","TWOHWEAPON",""
"9481","The Minotaur","RARE","49","44","Weapon","Axe","TWOHWEAPON",""
"9482","Witch Doctor's Cane","RARE","47","42","Weapon","Staff","TWOHWEAPON",""
"9483","Flaming Incinerator","RARE","49","44","Weapon","Wand","RANGEDRIGHT",""
"9484","Spellshock Leggings","RARE","50","45","Armor","Cloth","LEGS",""
"9485","Vibroblade","RARE","30","25","Weapon","Axe","WEAPON",""
"9486","Supercharger Battle Axe","RARE","28","23","Weapon","Axe","TWOHWEAPON",""
"9487","Hi-tech Supergun","RARE","29","24","Weapon","Gun","RANGEDRIGHT",""
"9488","Oscillating Power Hammer","RARE","28","23","Weapon","Mace","WEAPON",""
"9490","Gizmotron Megachopper","RARE","29","24","Weapon","Sword","TWOHWEAPON",""
"9491","Hotshot Pilot's Gloves","RARE","32","27","Armor","Cloth","HAND",""
"9492","Electromagnetic Gigaflux Reactivator","RARE","37","28","Armor","Cloth","HEAD",""
"9508","Mechbuilder's Overalls","RARE","31","26","Armor","Cloth","ROBE",""
"9509","Petrolspill Leggings","RARE","30","25","Armor","Leather","LEGS",""
"9510","Caverndeep Trudgers","RARE","32","27","Armor","Mail","FEET",""
"9511","Bloodletter Scalpel","RARE","46","41","Weapon","Sword","WEAPON",""
"9512","Blackmetal Cape","RARE","46","41","Armor","Cloth","CLOAK",""
"9517","Celestial Stave","RARE","40","0","Weapon","Staff","TWOHWEAPON",""
"9533","Masons Fraternity Ring","RARE","47","0","Armor","Miscellaneous","FINGER",""
"9534","Engineer's Guild Headpiece","RARE","47","0","Armor","Leather","HEAD",""
"9538","Talvash's Gold Ring","RARE","35","0","Armor","Miscellaneous","FINGER",""
"9588","Nogg's Gold Ring","RARE","35","0","Armor","Miscellaneous","FINGER",""
"9623","Civinad Robes","RARE","37","0","Armor","Cloth","ROBE",""
"9624","Triprunner Dungarees","RARE","37","0","Armor","Leather","LEGS",""
"9625","Dual Reinforced Leggings","RARE","37","0","Armor","Mail","LEGS",""
"9639","The Hand of Antu'sul","RARE","48","43","Weapon","Mace","WEAPON",""
"9640","Vice Grips","RARE","48","43","Armor","Plate","HAND",""
"9641","Lifeblood Amulet","RARE","48","43","Armor","Miscellaneous","NECK",""
"9649","Royal Highmark Vestments","RARE","55","0","Armor","Cloth","ROBE",""
"9650","Honorguard Chestpiece","RARE","55","0","Armor","Mail","CHEST",""
"9651","Gryphon Rider's Stormhammer","RARE","53","0","Weapon","Mace","WEAPON",""
"9652","Gryphon Rider's Leggings","RARE","53","0","Armor","Leather","LEGS",""
"9683","Strength of the Treant","RARE","51","0","Weapon","Staff","TWOHWEAPON",""
"9684","Force of the Hippogryph","RARE","51","0","Weapon","Axe","WEAPON",""
"9686","Spirit of the Faerie Dragon","RARE","51","0","Weapon","Mace","WEAPON",""
"9718","Reforged Blade of Heroes","RARE","38","33","Weapon","Sword","WEAPON",""
"10019","Dreamweave Gloves","RARE","45","40","Armor","Cloth","HAND",""
"10021","Dreamweave Vest","RARE","45","40","Armor","Cloth","CHEST",""
"10041","Dreamweave Circlet","RARE","50","45","Armor","Cloth","HEAD",""
"10328","Scarlet Chestpiece","RARE","39","34","Armor","Mail","CHEST",""
"10330","Scarlet Leggings","RARE","43","38","Armor","Mail","LEGS",""
"10332","Scarlet Boots","RARE","35","30","Armor","Mail","FEET",""
"10399","Blackened Defias Armor","RARE","24","19","Armor","Leather","CHEST",""
"10403","Blackened Defias Belt","RARE","22","17","Armor","Leather","WAIST",""
"10410","Leggings of the Fang","RARE","23","18","Armor","Leather","LEGS",""
"10411","Footpads of the Fang","RARE","23","18","Armor","Leather","FEET",""
"10412","Belt of the Fang","RARE","21","16","Armor","Leather","WAIST",""
"10413","Gloves of the Fang","RARE","19","14","Armor","Leather","HAND",""
"10504","Green Lens","RARE","49","0","Armor","Cloth","HEAD",""
"10567","Quillshooter","RARE","38","33","Weapon","Bow","RANGED",""
"10570","Manslayer","RARE","39","34","Weapon","Axe","TWOHWEAPON",""
"10571","Ebony Boneclub","RARE","37","32","Weapon","Mace","WEAPON",""
"10572","Freezing Shard","RARE","39","34","Weapon","Wand","RANGEDRIGHT",""
"10573","Boneslasher","RARE","37","32","Weapon","Sword","TWOHWEAPON",""
"10574","Corpseshroud","RARE","40","35","Armor","Cloth","HEAD",""
"10578","Thoughtcast Boots","RARE","38","33","Armor","Cloth","FEET",""
"10581","Death's Head Vestment","RARE","40","35","Armor","Cloth","CHEST",""
"10582","Briar Tredders","RARE","36","31","Armor","Leather","FEET",""
"10583","Quillward Harness","RARE","39","34","Armor","Leather","CHEST",""
"10584","Stormgale Fists","RARE","36","31","Armor","Mail","HAND",""
"10623","Winter's Bite","RARE","48","43","Weapon","Axe","WEAPON",""
"10624","Stinging Bow","RARE","47","42","Weapon","Bow","RANGED",""
"10625","Stealthblade","RARE","49","44","Weapon","Dagger","WEAPON",""
"10626","Ragehammer","RARE","50","45","Weapon","Mace","TWOHWEAPON",""
"10627","Bludgeon of the Grinning Dog","RARE","47","42","Weapon","Staff","TWOHWEAPON",""
"10628","Deathblow","RARE","48","43","Weapon","Sword","TWOHWEAPON",""
"10629","Mistwalker Boots","RARE","50","45","Armor","Cloth","FEET",""
"10630","Soulcatcher Halo","RARE","51","46","Armor","Cloth","HEAD",""
"10631","Murkwater Gauntlets","RARE","46","41","Armor","Mail","HAND",""
"10632","Slimescale Bracers","RARE","49","44","Armor","Mail","WRIST",""
"10633","Silvershell Leggings","RARE","51","46","Armor","Plate","LEGS",""
"10634","Mindseye Circle","RARE","46","41","Armor","Miscellaneous","FINGER",""
"10652","Will of the Mountain Giant","RARE","51","0","Weapon","Axe","TWOHWEAPON",""
"10686","Aegis of Battle","RARE","55","0","Armor","Shield","SHIELD",""
"10710","Dragonclaw Ring","RARE","38","0","Armor","Miscellaneous","FINGER",""
"10711","Dragon's Blood Necklace","RARE","44","0","Armor","Miscellaneous","NECK",""
"10749","Avenguard Helm","RARE","54","0","Armor","Plate","HEAD",""
"10750","Lifeforce Dirk","RARE","54","0","Weapon","Dagger","WEAPON",""
"10751","Gemburst Circlet","RARE","54","0","Armor","Cloth","HEAD",""
"10758","X'caliboar","RARE","42","35","Weapon","Sword","TWOHWEAPON",""
"10760","Swine Fists","RARE","39","34","Armor","Leather","HAND",""
"10761","Coldrage Dagger","RARE","44","37","Weapon","Dagger","WEAPON",""
"10762","Robes of the Lich","RARE","44","37","Armor","Cloth","ROBE",""
"10763","Icemetal Barbute","RARE","44","40","Armor","Plate","HEAD",""
"10764","Deathchill Armor","RARE","44","37","Armor","Mail","CHEST",""
"10765","Bonefingers","RARE","43","37","Armor","Leather","HAND",""
"10766","Plaguerot Sprig","RARE","40","35","Weapon","Wand","RANGEDRIGHT",""
"10767","Savage Boar's Guard","RARE","42","37","Armor","Shield","SHIELD",""
"10768","Boar Champion's Belt","RARE","42","37","Armor","Mail","WAIST",""
"10769","Glowing Eye of Mordresh","RARE","41","36","Armor","Miscellaneous","NECK",""
"10770","Mordresh's Lifeless Skull","RARE","41","36","Armor","Miscellaneous","HOLDABLE",""
"10771","Deathmage Sash","RARE","41","36","Armor","Cloth","WAIST",""
"10772","Glutton's Cleaver","RARE","41","36","Weapon","Axe","WEAPON",""
"10774","Fleshhide Shoulders","RARE","42","37","Armor","Leather","SHOULDER",""
"10775","Carapace of Tuten'kash","RARE","42","40","Armor","Plate","CHEST",""
"10776","Silky Spider Cape","RARE","42","35","Armor","Cloth","CLOAK",""
"10777","Arachnid Gloves","RARE","42","37","Armor","Leather","HAND",""
"10783","Atal'ai Spaulders","RARE","52","47","Armor","Leather","SHOULDER",""
"10784","Atal'ai Breastplate","RARE","52","47","Armor","Mail","CHEST",""
"10785","Atal'ai Leggings","RARE","52","47","Armor","Leather","LEGS",""
"10786","Atal'ai Boots","RARE","52","47","Armor","Mail","FEET",""
"10787","Atal'ai Gloves","RARE","52","47","Armor","Cloth","HAND",""
"10788","Atal'ai Girdle","RARE","52","47","Armor","Plate","WAIST",""
"10795","Drakeclaw Band","RARE","54","49","Armor","Miscellaneous","FINGER",""
"10796","Drakestone","RARE","54","49","Armor","Miscellaneous","HOLDABLE",""
"10797","Firebreather","RARE","53","48","Weapon","Sword","WEAPON",""
"10798","Atal'alarion's Tusk Ring","RARE","51","46","Armor","Plate","WAIST",""
"10799","Headspike","RARE","51","46","Weapon","Polearm","TWOHWEAPON",""
"10800","Darkwater Bracers","RARE","52","47","Armor","Leather","WRIST",""
"10801","Slitherscale Boots","RARE","52","47","Armor","Leather","FEET",""
"10802","Wingveil Cloak","RARE","52","47","Armor","Cloth","CLOAK",""
"10803","Blade of the Wretched","RARE","54","49","Weapon","Sword","WEAPON",""
"10804","Fist of the Damned","RARE","54","49","Weapon","Mace","WEAPON",""
"10805","Eater of the Dead","RARE","54","49","Weapon","Axe","WEAPON",""
"10806","Vestments of the Atal'ai Prophet","RARE","55","50","Armor","Cloth","CHEST",""
"10807","Kilt of the Atal'ai Prophet","RARE","55","50","Armor","Cloth","LEGS",""
"10808","Gloves of the Atal'ai Prophet","RARE","55","50","Armor","Cloth","HAND",""
"10823","Vanquisher's Sword","RARE","44","0","Weapon","Sword","WEAPON",""
"10824","Amberglow Talisman","RARE","44","0","Armor","Miscellaneous","NECK",""
"10828","Dire Nail","RARE","56","50","Weapon","Dagger","WEAPON",""
"10829","Dragon's Eye","RARE","56","50","Armor","Miscellaneous","NECK",""
"10833","Horns of Eranikus","RARE","56","50","Armor","Mail","HEAD",""
"10835","Crest of Supremacy","RARE","56","50","Armor","Shield","SHIELD",""
"10836","Rod of Corrosion","RARE","56","50","Weapon","Wand","RANGEDRIGHT",""
"10837","Tooth of Eranikus","RARE","56","50","Weapon","Axe","WEAPON",""
"10838","Might of Hakkar","RARE","54","49","Weapon","Mace","WEAPON",""
"10842","Windscale Sarong","RARE","54","49","Armor","Leather","LEGS",""
"10843","Featherskin Cape","RARE","54","49","Armor","Cloth","CLOAK",""
"10844","Spire of Hakkar","RARE","54","49","Weapon","Staff","TWOHWEAPON",""
"10845","Warrior's Embrace","RARE","54","49","Armor","Plate","CHEST",""
"10846","Bloodshot Greaves","RARE","54","49","Armor","Mail","FEET",""
"10847","Dragon's Call","EPIC","57","52","Weapon","Sword","WEAPON",""
"11086","Jang'thraze the Protector","RARE","50","45","Weapon","Sword","WEAPONMAINHAND",""
"11118","Archaedic Stone","RARE","47","40","Armor","Miscellaneous","FINGER",""
"11121","Darkwater Talwar","RARE","26","21","Weapon","Sword","WEAPON",""
"11123","Rainstrider Leggings","RARE","55","0","Armor","Cloth","LEGS",""
"11124","Helm of Exile","RARE","55","0","Armor","Mail","HEAD",""
"11262","Orb of Lorica","RARE","44","0","Armor","Miscellaneous","HOLDABLE",""
"11263","Nether Force Wand","RARE","40","0","Weapon","Wand","RANGEDRIGHT",""
"11302","Uther's Strength","RARE","52","47","Armor","Miscellaneous","TRINKET",""
"11310","Flameseer Mantle","RARE","47","40","Armor","Cloth","SHOULDER",""
"11311","Emberscale Cape","RARE","46","40","Armor","Cloth","CLOAK",""
"11603","Vilerend Slicer","RARE","51","46","Weapon","Fist Weapon","WEAPONMAINHAND",""
"11604","Dark Iron Plate","RARE","59","54","Armor","Plate","CHEST",""
"11607","Dark Iron Sunderer","RARE","57","52","Weapon","Axe","TWOHWEAPON",""
"11608","Dark Iron Pulverizer","RARE","55","50","Weapon","Mace","TWOHWEAPON",""
"11623","Spritecaster Cape","RARE","52","47","Armor","Cloth","CLOAK",""
"11624","Kentic Amice","RARE","52","47","Armor","Cloth","SHOULDER",""
"11625","Enthralled Sphere","RARE","53","48","Armor","Miscellaneous","HOLDABLE",""
"11626","Blackveil Cape","RARE","53","48","Armor","Cloth","CLOAK",""
"11627","Fleetfoot Greaves","RARE","53","48","Armor","Mail","FEET",""
"11628","Houndmaster's Bow","RARE","53","48","Weapon","Bow","RANGED",""
"11629","Houndmaster's Rifle","RARE","53","48","Weapon","Gun","RANGEDRIGHT",""
"11631","Stoneshell Guard","RARE","52","47","Armor","Shield","SHIELD",""
"11632","Earthslag Shoulders","RARE","52","47","Armor","Plate","SHOULDER",""
"11633","Spiderfang Carapace","RARE","54","49","Armor","Plate","CHEST",""
"11634","Silkweb Gloves","RARE","54","49","Armor","Cloth","HAND",""
"11635","Hookfang Shanker","RARE","54","49","Weapon","Dagger","WEAPON",""
"11662","Ban'thok Sash","RARE","54","49","Armor","Cloth","WAIST",""
"11665","Ogreseer Fists","RARE","54","49","Armor","Leather","HAND",""
"11669","Naglering","RARE","59","54","Armor","Miscellaneous","FINGER",""
"11675","Shadefiend Boots","RARE","55","50","Armor","Leather","FEET",""
"11677","Graverot Cape","RARE","55","50","Armor","Cloth","CLOAK",""
"11678","Carapace of Anub'shiah","RARE","55","50","Armor","Plate","CHEST",""
"11679","Rubicund Armguards","RARE","55","50","Armor","Mail","WRIST",""
"11684","Ironfoe","EPIC","60","55","Weapon","Mace","WEAPON",""
"11685","Splinthide Shoulders","RARE","55","50","Armor","Leather","SHOULDER",""
"11686","Girdle of Beastial Fury","RARE","55","50","Armor","Leather","WAIST",""
"11702","Grizzle's Skinner","RARE","55","50","Weapon","Axe","WEAPON",""
"11703","Stonewall Girdle","RARE","55","50","Armor","Plate","WAIST",""
